,id,sentences
3371,3371,"ohh poorrr 10-24-40sUser41, nobody pay attention to him"
3372,3372,wb 10-24-40sUser37 :-)
3373,3373,wb 10-24-40sUser37
3374,3374,lol
3375,3375,"lol, yup"
3376,3376,go
3377,3377,PART
3378,3378,"sure, put your crap on my shoulders to bear...or bare as the case may be"
3379,3379,hi 10-24-40sUser28
3380,3380,mmmm oatmel here!!
3381,3381,hi 10-24-40sUser41
3382,3382,hi 10-24-40sUser44
3383,3383, :-) 
3384,3384,PART
3385,3385,nooooo they are all mixed together
3386,3386,"10-24-40sUser53, wher you been?"
3387,3387,you jus hopin fir bare handy.......but i aint that lucky lol
3388,3388,and I made peanut butter ones too
3389,3389,good lord 10-24-40sUser50 - did ya thrown in some coconuts and a bag of jujubees too?
3390,3390,"awww, 10-24-40sUser41 dont be mad?"
3391,3391,PART
3392,3392,yummy
3393,3393,doing 10-24-40sUser16 from another room 10-24-40sUser13
3394,3394,still here 10-24-40sUser50
3395,3395,JOIN
3396,3396,hahahhahah nope not this time 10-24-40sUser33
3397,3397,grrrrrrrrrrrrrrrrr
3398,3398,"waiting for 10-24-40sUser16 to start, tapping her foot"
3399,3399,hahah 10-24-40sUser37 hold on to something lol
3400,3400,.ACTION looks at 10-24-40sUser13.
3401,3401,hands 10-24-40sUser3 a cookie
3402,3402,PART
3403,3403,PART
3404,3404,shivers
3405,3405,"10-24-40sUser52, where ya been all my life for the last hour?"
3406,3406,whoo hooooo
3407,3407,why is 10-24-40sUser37 grrrrrring?
3408,3408,ya dint send me that nakie pic yet 10-24-40sUser13 lol
3409,3409,t'anks tableof10-24-40sUser50
3410,3410,you need naked?
3411,3411,hiya 10-24-40sUser53
3412,3412, :-) 
3413,3413,man
3414,3414,"10-24-40sUser37, one hour ago I said Hello to you"
3415,3415,nap time cya
3416,3416,damn puter
3417,3417,i think he bounced
3418,3418,well..........i like it lmao
3419,3419,hey there 10-24-40sUser28
3420,3420,lol
3421,3421,yikesssss
3422,3422,PART
3423,3423,kicks 10-24-40sUser37s computer
3424,3424,10-24-40sUser28! nice to see u at a decent hour
3425,3425,lmao@10-24-40sUser53
3426,3426,lol
3427,3427,hi 10-24-40sUser19    for the 2nd time ;)
3428,3428,"well just make something up, pretend Im naked"
3429,3429,PART
3430,3430, ;-) 
3431,3431,"omg, did I say that?"
3432,3432,alreadyhave 10-24-40sUser13...lol
3433,3433,<empty>
3434,3434,lmao
3435,3435,with that apron thingy
3436,3436,wow 10-24-40sUser3
3437,3437,"oh yeah, forgot about that"
3438,3438,hello 10-24-40sUser8
3439,3439,"I was a contented homosexual till I met 10-24-40sUser52, now I doubt my sexuality"
3440,3440,"hahah 10-24-40sUser33 thank you,  have taken the comp over to stop the kids getting in touch with friends for the night"
3441,3441,oh shoot - got to run
3442,3442,already did that 10-24-40sUser50
3443,3443,naked? who is naked? where?
3444,3444,lol
3445,3445,ohhhhhh 
3446,3446,lol 10-24-40sUser28 good for you
3447,3447,lol (all the time lost)
3448,3448,bye
3449,3449,PART
3450,3450,that is for to be in the office
3451,3451,PART
3452,3452,"wonders if 10-24-40sUser16 is full of hot air, perv, huh"
3453,3453,JOIN
3454,3454,hi 10-24-40sUser55
3455,3455,office chatting...yes tend to get lost 10-24-40sUser19...or a lil lost...or something
3456,3456,hi 10-24-40sUser55
3457,3457,would vote for full of hot air
3458,3458,hi 10-24-40sUser55
3459,3459,lol pay
3460,3460,"lol, 10-24-40sUser50"
3461,3461,hi 10-24-40sUser28
3462,3462,10-24-40sUser3
3463,3463,hi 10-24-40sUser19
3464,3464,lol
3465,3465,hi 10-24-40sUser14
3466,3466,lol no need to pay
3467,3467,hiya 10-24-40sUser55
3468,3468,"I was full  of hot air,  then I passed it...ewwwwwww"
3469,3469,PART
3470,3470,g'day 10-24-40sUser6
3471,3471,"sits down and waits for the perving to begin, la la la la la"
3472,3472,sprays the lysol
3473,3473,the perv is here again?
3474,3474,JOIN
3475,3475,"gotta stand up with the apron on, 10-24-40sUser13"
3476,3476,uffff
3477,3477,hiya 10-24-40sUser56
3478,3478,hiii 10-24-40sUser56
3479,3479,PART
3480,3480,"lol, no mystery then 10-24-40sUser3"
3481,3481,quiet in here
3482,3482,lol a bit...but not much 10-24-40sUser13...lol
3483,3483,hi there everyone
3484,3484,"crosses her legs, paints her toenails, la la la"
3485,3485,hi 10-24-40sUser1
3486,3486,.ACTION watches 10-24-40sUser13.
3487,3487,10-24-40sUser56 hi there
3488,3488,if anyone ever uses frozen veg to help with bruises and swelling DONT they become great weapons too
3489,3489,lol 10-24-40sUser13
3490,3490,"10-24-40sUser19 , will be there next weekend"
3491,3491,thinks......wow great legs
3492,3492,hi 10-24-40sUser50
3493,3493,"i'm on lunch, whats on the menu today?"
3494,3494,winks at 10-24-40sUser1
3495,3495,.ACTION winks at 10-24-40sUser13.
3496,3496,ok 10-24-40sUser12 tell the the time
3497,3497,PART
3498,3498,will send the infor 
3499,3499,JOIN
3500,3500,at what time
3501,3501,"10-24-40sUser50, as an elected official of this room, that means ya gotta work for your constituents....demand 10-24-40sUser52 to accept my hand in lust"
3502,3502,"shivers, ooooooo"
3503,3503,ok
3504,3504,hiya 10-24-40sUser57 hugggs
3505,3505,hugs 10-24-40sUser6
3506,3506,.ACTION nods.
3507,3507,10-24-40sUser57 hiiii
3508,3508,(((((((((((((((((10-24-40sUser57))))))))))))))))))))))
3509,3509,I have a problem with people PMing me to lol
3510,3510,JOIN
3511,3511,JOIN
3512,3512,JOIN
3513,3513,PART
3514,3514,JOIN
3515,3515,JOIN
3516,3516,who comes here really just to ask someone where they live and wont stop when i say maybe later
3517,3517,not me
3518,3518,PART
3519,3519,JOIN
3520,3520,PART
3521,3521,PART
3522,3522,JOIN
3523,3523,.ACTION .Liam's .13cute.-ass MP3 player. This is what I'm listening to; ..As I Lay Dying - The Truth of My Perception...
3524,3524,.ACTION this song has been played .13 1 times.. .this song lasts06. minutes/seconds. it's my Music.
3525,3525,hi
3526,3526,JOIN
3527,3527,PART
3528,3528,JOIN
3529,3529,lol
3530,3530,maybe he was a gay rapest
3531,3531,hello room whats up
3532,3532,no offence against the gay
3533,3533,JOIN
3534,3534,19 m canada ladies pm if interested...
3535,3535,I heart gay people
3536,3536,well i guess ill leave
3537,3537,PART
3538,3538,JOIN
3539,3539,But I'm not gay lol
3540,3540,gay people are cool
3541,3541,homophobic?
3542,3542,HEY 10-26-teensUser86. INTERESTING NAME
3543,3543,PART
3544,3544,thank you
3545,3545,PART
3546,3546,i have nothing against them ether. this person kept saying he was male and wanted to know where i lived
3547,3547,lol
3548,3548,hey ladies
3549,3549,I get that alot
3550,3550,like that guy
3551,3551,PART
3552,3552,JOIN
3553,3553,hey 10-26-teensUser86. interesting name
3554,3554,bout once a day someone thinks im female by name
3555,3555,somebody go and chat with me
3556,3556,JOIN
3557,3557,PART
3558,3558,JOIN
3559,3559,PART
3560,3560,JOIN
3561,3561,PART
3562,3562,PART
3563,3563,PART
3564,3564,thank you once more 10-26-teensUser85
3565,3565,Your name looks male to me
3566,3566,My friend had a horse name 10-26-teensUser86
3567,3567,lol
3568,3568,donno why people think im female
3569,3569,JOIN
3570,3570,*dreaming
3571,3571,.ACTION shrugs.
3572,3572,i like it
3573,3573,anybody in michigan or toledo
3574,3574,I do too
3575,3575,JOIN
3576,3576,PART
3577,3577,JOIN
3578,3578,"what do you like, 10-26-teensUser86?"
3579,3579,Hey everyone
3580,3580,PART
3581,3581,.ACTION .Liam's .13cute.-ass MP3 player. This is what I'm listening to; ..The Offspring - Come Out Swinging...
3582,3582,.ACTION this song has been played .13 0 times.. .this song lasts47. minutes/seconds. it's my Music.
3583,3583,Whats going on in this room?
3584,3584,.ACTION sits on the couch but completly misses it and hits the floor.
3585,3585,reading writing and music
3586,3586,specalily love the music
3587,3587,JOIN
3588,3588,......man my spelling sucks today
3589,3589,PART
3590,3590,mine too
3591,3591,music's good. dancing's even better
3592,3592,My spelling sucks everyday
3593,3593,PART
3594,3594,Same here
3595,3595,PART
3596,3596,so dont feel too bad dreaming
3597,3597,i cant dance. im horriable at it
3598,3598,lol me too
3599,3599,two left feet? what kinda music you into?
3600,3600,PART
3601,3601,PART
3602,3602,rock mostly but i'll listen to anything if its good
3603,3603,Hey has anybody in here seen how Kellogs is giving away free xbox 360 minigames with their cereals?
3604,3604,PART
3605,3605,my splelnig scuk yet you can raed it aynawy
3606,3606,heard of sevendust before?
3607,3607,and has anybody actually played them?
3608,3608,JOIN
3609,3609,I've never had an xbox lol
3610,3610,i think so actually
3611,3611,.*sigur ros - The Nothing Song.mp3 .(..(.vMp3 v1.7.4.).)
3612,3612,JOIN
3613,3613,JOIN
3614,3614,i dont like xbox. their huge controll make my hand cramp up
3615,3615,PART
3616,3616,10-26-teensUser66 you dont need to own an xbox they are handheld games
3617,3617,any girls wanna chat? pm me
3618,3618,controllers*
3619,3619,PART
3620,3620,PART
3621,3621,PART
3622,3622,JOIN
3623,3623,JOIN
3624,3624,JOIN
3625,3625,:10-26-teensUser96!10-26-teensUser86@10-26-teensUser86 MODE #14-19teens +o 10-26-teensUser96
3626,3626,Then what do you like 10-26-teensUser86?
3627,3627,I have no handheld games 
3628,3628,so true
3629,3629,JOIN
3630,3630,yall wack
3631,3631,JOIN
3632,3632,JOIN
3633,3633,Playstation!!
3634,3634,I like to watch people play games though
3635,3635,.ACTION .Liam's .13cute.-ass MP3 player. This is what I'm listening to; ..Soilwork - Like The Average Stalker...
3636,3636,.ACTION this song has been played .13 1 times.. .this song lasts30. minutes/seconds. it's my Music.
3637,3637,love the playstation!
3638,3638,no way. pc games graphics rule
3639,3639,woot for the PS series
3640,3640,pc is lacking as a gaming platform.
3641,3641,JOIN
3642,3642,JOIN
3643,3643,but there are some good games for it.
3644,3644,JOIN
3645,3645,very true
3646,3646,PART
3647,3647,Have any of you guys heard of gamefly?
3648,3648,PART
3649,3649,what up doe
3650,3650,i have!
3651,3651,yeah
3652,3652,dont know much about it though
3653,3653,"there are always bugs and glitches, it might not work on your hardware.. blah blah blah"
3654,3654,pc just wasn't made for gaming.
3655,3655,JOIN
3656,3656,thats true 
3657,3657,nothing like just turning your ps2 on and playing.
3658,3658,its sort of like netflix but for video games
3659,3659,PART
3660,3660,oh yea i member now
3661,3661,i second that 10-26-teensUser98
3662,3662,i third it
3663,3663,remember what?
3664,3664,game fly
3665,3665,I have no idea what you're talking about
3666,3666,JOIN
3667,3667,PART
3668,3668,haha
3669,3669,JOIN
3670,3670,its ok 10-26-teensUser66
3671,3671,i fourth even though i don't know what your talking about
3672,3672,hey that dude  i was just talking to that said that he bet i had a nice accent im me ok i got to ask you something
3673,3673,PART
3674,3674,PART
3675,3675,I'm technologically impared
3676,3676,You guys should definately check it out because ontop of the video games kellogs is giving out free 30 day gamefly subscriptions
3677,3677,JOIN
3678,3678,"I can't even work the DVD player, too complicated"
3679,3679,PART
3680,3680,PART
3681,3681,"I just got Ico, it's kickass."
3682,3682,great puzzles.
3683,3683,so basically for 30 days you can rent out as many games as you want for free and for any console
3684,3684,you sound like my mom 10-26-teensUser66
3685,3685,wow that sucks for you
3686,3686,shes the same way
3687,3687,I'm a huge video game nerd.
3688,3688,It's sad I know
3689,3689,no doubt.
3690,3690,hey people who talk to me. i shall return in a bit
3691,3691,I make girls watch as I play video games.
3692,3692,PART
3693,3693,At least I can used computers
3694,3694,could be worse
3695,3695,JOIN
3696,3696,*use
3697,3697,always gets them worked up.
3698,3698,I like video games to but i have a really hard time finding good games
3699,3699,"it's like foreplay, making a girl watch you own in a video game."
3700,3700,JOIN
3701,3701,I love watching people play games 
3702,3702,oh but not really
3703,3703,JOIN
3704,3704,i hate it. its so boring
3705,3705,.. exactly.
3706,3706,id rather be playing
3707,3707,10-26-teensUser66 are you a girl?
3708,3708,"like Silent Hill, Clock Tower and Resident Evil"
3709,3709,well co-op is the best.
3710,3710,It's like watching a movie for me
3711,3711,10-26-teensUser86 thats why something like gamefly is so good because you can actually play a full game without buying it
3712,3712,JOIN
3713,3713,PART
3714,3714,JOIN
3715,3715,"Yeah, I'm a girl 10-26-teensUser98 n.n"
3716,3716,"to play an atmospheric adventure together, it's great.  I love co op."
3717,3717,PART
3718,3718,nice 10-26-teensUser66 
3719,3719,JOIN
3720,3720,PART
3721,3721,"10-26-teensUser98, i could ask you the saME QUESTION"
3722,3722,Nice what?
3723,3723,JOIN
3724,3724,.ACTION .Mp3. ..(..2Pac - Until The End Of Time .-...)... - S.M.R.<3.
3725,3725,not enough good co-op games around too.
3726,3726,.ACTION slaps 10-26-teensUser110 around a bit with a large .A.n.a.c.?.n.?.a.
3727,3727,I really must check out game fly then
3728,3728,nice your a girl
3729,3729,"you could, 10-26-teensUser85. "
3730,3730,PART
3731,3731,JOIN
3732,3732,PART
3733,3733,.ACTION pimp slaps 10-26-teensUser108.
3734,3734,JOIN
3735,3735,Niceeeee.
3736,3736,I hope I'm a girl or people have been lying to me
3737,3737,like in that South park ep.
3738,3738,o are you
3739,3739,PART
3740,3740,Niceeee.
3741,3741,And lyings wrong
3742,3742,PART
3743,3743,that would suck
3744,3744,girls pm me please
3745,3745,lol
3746,3746,18 m nyc
3747,3747,.ACTION hehehe hahaha hehehe snort snort hahahaha .
3748,3748,The whole world? lol
3749,3749,I really recomend getting the free subscription if you eat cereals just get a kellogs marked box
3750,3750,.ACTION .Liam's .13cute.-ass MP3 player. This is what I'm listening to; ..Parkway Drive - the cruise...
3751,3751,.ACTION this song has been played .13 0 times.. .this song lasts56. minutes/seconds. it's my Music.
3752,3752,Lies can be sweet and little.
3753,3753,JOIN
3754,3754,JOIN
3755,3755,its worth a shot i guess.
3756,3756,white lies.
3757,3757,"ask no questions, hear no lies, huh?"
3758,3758,snow white :)
3759,3759,or huge and catastrophic
3760,3760,JOIN
3761,3761,"what she doesn't know about, can't hurt her."
3762,3762,right.
3763,3763,What
3764,3764,PART
3765,3765,haaa.
3766,3766,I believe in discretion.
3767,3767,never mind
3768,3768,Stop confusting the sick girl
3769,3769,i don't
3770,3770,whose the sick girl
3771,3771,JOIN
3772,3772,Me
3773,3773,JOIN
3774,3774,10-26-teensUser66
3775,3775,thats what i though
3776,3776,I have a temp of 102.6 go me lol
3777,3777,thought*
3778,3778,JOIN
3779,3779,you're so hot 10-26-teensUser66.
3780,3780,10-26-teensUser119.
3781,3781,JOIN
3782,3782,JOIN
3783,3783,oh man wish i was you. then i wouldnt have to go to work today
3784,3784,lol
3785,3785,sucks for you im a good 98.6
3786,3786,PART
3787,3787,JOIN
3788,3788,JOIN
3789,3789,No it's sucks 
3790,3790,JOIN
3791,3791,I caught Mono from a friends drink lol
3792,3792,.ACTION .Liam's .13cute.-ass MP3 player. This is what I'm listening to; ..Zebrahead - Bonus Track...
3793,3793,.ACTION this song has been played .13 0 times.. .this song lasts43. minutes/seconds. it's my Music.
3794,3794,Oh well I have to go
3795,3795,oh is that how you caught it
3796,3796,wut up everyone
3797,3797,it was nice talking to all of you
3798,3798,wut up 10-26-teensUser45
3799,3799,PART
3800,3800,mono? what the heck is that
3801,3801,and best of luck!
3802,3802,JOIN
3803,3803,"No, I made out with the football team"
3804,3804,PART
3805,3805,not much 10-26-teensUser119
3806,3806,PART
3807,3807,JOIN
3808,3808,whud up room
3809,3809,ahhh ok
3810,3810,PART
3811,3811,PART
3812,3812,I was kidding
3813,3813,i'm on the football team
3814,3814,Go you
3815,3815,no you werent 10-26-teensUser66
3816,3816,PART
3817,3817,PART
3818,3818,whud up room
3819,3819,JOIN
3820,3820,:10-26-teensUser15!10-26-teensUser15@10-26-teensUser15 MODE #14-19teens +o 10-26-teensUser15
3821,3821,u were serious
3822,3822,JOIN
3823,3823,No
3824,3824,lol
3825,3825,hi
3826,3826,PART
3827,3827,.ACTION .Mp3. ..(..Bone Thugs N Harmony - Days Of Our Lives .-...)... - S.M.R.<3.
3828,3828,uh ya.
3829,3829,i agree
3830,3830,i saw the whole thing
3831,3831,JOIN
3832,3832,PART
3833,3833,<empty>
3834,3834,JOIN
3835,3835,:10-26-teensUser122!10-26-teensUser122@10-26-teensUser122 MODE #14-19teens +o 10-26-teensUser122
3836,3836,PART
3837,3837,JOIN
3838,3838,JOIN
3839,3839, ;-) 
3840,3840,JOIN
3841,3841,JOIN
3842,3842,JOIN
3843,3843,Hi
3844,3844,:10-26-teensUser122!10-26-teensUser122@10-26-teensUser122 MODE #14-19teens -o 10-26-teensUser7
3845,3845,:10-26-teensUser122!10-26-teensUser122@10-26-teensUser122 MODE #14-19teens -o 10-26-teensUser54
3846,3846,PART
3847,3847,JOIN
3848,3848,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3849,3849,PART
3850,3850,ah im back
3851,3851,PART
3852,3852,JOIN
3853,3853,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3854,3854,PART
3855,3855,PART
3856,3856,lol opps
3857,3857,JOIN
3858,3858,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3859,3859,wb
3860,3860,Anyone wanna Whisper
3861,3861,PART
3862,3862,PART
3863,3863,JOIN
3864,3864,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3865,3865,"The chick I caught it from made out with the football team, I didn't realise that by sharing her drink I was sharing the football team"
3866,3866,JOIN
3867,3867,PART
3868,3868,no
3869,3869,JOIN
3870,3870,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3871,3871,lol
3872,3872,PART
3873,3873,hi
3874,3874,JOIN
3875,3875,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3876,3876,room
3877,3877,that was you 10-26-teensUser66
3878,3878,PART
3879,3879,:10-26-teensUser122!10-26-teensUser122@10-26-teensUser122 MODE #14-19teens -o 10-26-teensUser59
3880,3880,:10-26-teensUser122!10-26-teensUser122@10-26-teensUser122 MODE #14-19teens -o 10-26-teensUser15
3881,3881,beleive me
3882,3882,JOIN
3883,3883,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3884,3884,10-26-teensUser122 adduser 10-26-teensUser54 chanop
3885,3885,hiya 10-26-teensUser66
3886,3886,PART
3887,3887,;]
3888,3888,PART
3889,3889,JOIN
3890,3890,:10-26-teensUser54!10-26-teensUser54@10-26-teensUser54 MODE #14-19teens +o 10-26-teensUser54
3891,3891,JOIN
3892,3892,JOIN
3893,3893,:10-26-teensUser122!10-26-teensUser122@10-26-teensUser122 MODE #14-19teens -o 10-26-teensUser96
